datetime,pandora,Speed,Direction,Temperature,Humidity,Pressure,hour
2014-07-19 16:10:00,8.108e+18,6.0,160.3,31.1,17.7,814.2,16
2014-07-19 16:12:00,8.083e+18,5.4,173.8,31.1,18.3,814.2,16
2014-07-19 16:13:00,8.07e+18,3.8,175.7,31.1,18.0,814.2,16
2014-07-19 16:15:00,8.093e+18,5.8,182.2,30.9,18.0,814.2,16
2014-07-19 16:17:00,8.103e+18,5.6,169.9,30.9,19.0,814.2,16
2014-07-19 16:18:00,8.105e+18,4.9,192.1,30.9,18.9,814.2,16
2014-07-19 16:20:00,8.089e+18,4.5,161.6,31.0,18.4,814.2,16
2014-07-19 16:22:00,8.098e+18,5.0,174.5,31.1,19.7,814.2,16
2014-07-19 16:40:00,8.152e+18,4.6,158.8,30.6,18.5,814.2,16
2014-07-19 16:42:00,8.147e+18,6.1,181.9,30.9,18.4,814.2,16
2014-07-19 16:44:00,8.134e+18,5.1,175.8,30.9,18.5,814.2,16
2014-07-19 16:45:00,8.127e+18,4.5,168.5,30.9,18.2,814.2,16
2014-07-19 16:47:00,8.13e+18,5.7,184.8,30.9,18.6,814.2,16
2014-07-19 16:49:00,8.131e+18,6.0,178.5,30.8,18.5,814.1,16
2014-07-19 16:50:00,8.125e+18,6.8,189.3,30.7,18.5,814.1,16
2014-07-19 16:52:00,8.12e+18,6.0,180.9,30.6,18.6,814.2,16
2014-07-19 16:54:00,8.115e+18,4.7,178.4,30.5,18.8,814.2,16
2014-07-19 16:56:00,8.156e+18,3.4,167.7,30.5,19.6,814.2,16
2014-07-19 16:57:00,8.113e+18,6.0,162.8,30.7,19.0,814.2,16
2014-07-19 16:59:00,8.177e+18,5.3,149.4,30.7,18.4,814.1,16
2014-07-19 17:01:00,8.168e+18,4.8,149.3,30.6,18.4,814.2,17
2014-07-19 17:04:00,8.128e+18,4.2,169.3,30.5,19.3,814.2,17
2014-07-19 17:26:00,8.16e+18,3.4,175.2,29.1,22.1,814.0,17
2014-07-19 17:28:00,8.193e+18,4.8,171.8,29.2,21.9,814.0,17
2014-07-19 17:31:00,8.119e+18,4.1,172.7,29.3,21.2,814.0,17
2014-07-19 17:34:00,8.14e+18,4.9,158.4,29.3,21.7,814.0,17
2014-07-19 17:37:00,8.182e+18,3.1,163.1,29.2,22.1,814.0,17
2014-07-19 17:38:00,8.163e+18,3.6,168.8,29.1,22.5,814.1,17
2014-07-19 17:41:00,8.175e+18,4.7,168.6,28.9,21.5,814.1,17
2014-07-19 17:55:00,8.119e+18,3.5,178.7,29.0,24.8,814.2,17
2014-07-19 18:16:00,8.156e+18,4.7,154.2,27.9,25.8,814.1,18
2014-07-19 18:45:00,8.061e+18,1.9,155.3,27.5,27.6,814.2,18
2014-07-19 18:47:00,8.084e+18,1.3,160.1,27.3,28.4,814.2,18
2014-07-19 18:55:00,8.116e+18,2.3,154.6,27.4,27.5,814.2,18
2014-07-19 18:57:00,8.126e+18,2.2,155.5,27.3,27.4,814.2,18
2014-07-19 19:15:00,7.956e+18,3.1,141.8,27.4,28.0,814.2,19
2014-07-19 19:17:00,8.016e+18,3.8,139.1,27.3,28.5,814.2,19
2014-07-19 19:19:00,7.944e+18,3.2,143.7,27.3,28.5,814.2,19
2014-07-19 19:20:00,7.981e+18,2.9,141.6,27.3,28.6,814.2,19
2014-07-19 19:22:00,7.982e+18,3.4,154.9,27.1,28.8,814.2,19
2014-07-19 19:24:00,7.999e+18,2.4,159.3,27.0,29.4,814.3,19
2014-07-19 19:26:00,7.956e+18,2.0,152.1,27.0,29.0,814.3,19
2014-07-19 19:27:00,7.796e+18,3.1,159.7,26.9,29.9,814.3,19
2014-07-19 19:29:00,7.829e+18,1.9,159.7,26.9,29.3,814.3,19
2014-07-19 19:31:00,7.832e+18,1.9,174.3,26.8,29.7,814.3,19
2014-07-19 19:33:00,7.95e+18,1.5,169.3,26.7,29.4,814.2,19
2014-07-19 19:34:00,7.646e+18,1.4,165.9,26.7,29.6,814.2,19
2014-07-19 19:36:00,7.458e+18,1.1,162.8,26.6,29.8,814.2,19
2014-07-19 19:38:00,6.681e+18,1.2,146.8,26.6,30.4,814.2,19
2014-07-20 06:37:00,7.757e+18,5.2,267.2,22.1,26.7,815.6,6
2014-07-20 06:38:00,7.739e+18,4.8,275.9,22.2,26.8,815.6,6
2014-07-20 06:40:00,7.788e+18,4.5,272.7,22.2,26.9,815.7,6
2014-07-20 06:42:00,7.698e+18,6.4,274.0,22.3,26.5,815.7,6
2014-07-20 06:44:00,7.753e+18,6.3,269.2,22.5,26.1,815.7,6
2014-07-20 06:45:00,7.737e+18,6.1,267.5,22.5,26.3,815.7,6
2014-07-20 06:47:00,7.699e+18,6.1,264.1,22.4,26.2,815.7,6
2014-07-20 06:49:00,7.697e+18,6.1,270.1,22.4,26.2,815.7,6
2014-07-20 06:50:00,7.75e+18,4.2,272.8,22.5,26.1,815.7,6
2014-07-20 06:52:00,7.765e+18,4.1,274.0,22.5,26.1,815.7,6
2014-07-20 06:54:00,7.824e+18,4.7,273.3,22.6,26.2,815.8,6
2014-07-20 06:56:00,7.765e+18,4.9,279.1,22.6,26.4,815.7,6
2014-07-20 06:58:00,7.831e+18,4.5,271.9,22.6,26.0,815.7,6
2014-07-20 06:59:00,7.79e+18,4.7,271.2,22.7,25.7,815.7,6
2014-07-20 07:01:00,7.819e+18,5.5,268.7,22.8,25.4,815.8,7
2014-07-20 07:19:00,7.85e+18,4.7,267.1,23.5,24.8,815.8,7
2014-07-20 07:21:00,7.839e+18,4.7,270.4,23.5,25.0,815.8,7
2014-07-20 07:23:00,7.818e+18,5.2,268.4,23.6,24.8,815.9,7
2014-07-20 07:25:00,7.813e+18,5.2,271.2,23.6,24.8,815.9,7
2014-07-20 07:26:00,7.807e+18,5.0,278.8,23.6,25.1,815.9,7
2014-07-20 07:28:00,7.811e+18,5.1,274.8,23.6,25.0,815.9,7
2014-07-20 07:30:00,7.794e+18,4.9,266.8,23.9,23.9,815.9,7
2014-07-20 07:31:00,7.8e+18,4.6,274.2,24.0,24.8,816.0,7
2014-07-20 07:33:00,7.797e+18,6.0,270.6,23.9,24.3,816.0,7
2014-07-20 07:35:00,7.807e+18,5.3,269.9,24.0,24.1,816.0,7
2014-07-20 07:36:00,7.827e+18,4.3,273.7,24.0,23.4,816.0,7
2014-07-20 07:38:00,7.838e+18,4.7,271.6,24.2,23.3,816.1,7
2014-07-20 07:40:00,7.8e+18,4.5,272.4,24.4,23.7,816.1,7
2014-07-20 07:42:00,7.819e+18,4.3,279.9,24.6,23.2,816.1,7
2014-07-20 07:43:00,7.819e+18,5.0,279.2,24.6,23.3,816.1,7
2014-07-20 08:02:00,7.843e+18,5.8,270.7,25.2,22.0,816.1,8
2014-07-20 08:03:00,7.819e+18,4.9,280.5,25.2,22.1,816.2,8
2014-07-20 08:05:00,7.825e+18,4.1,282.7,25.2,22.9,816.1,8
2014-07-20 08:07:00,7.824e+18,4.7,282.1,25.4,22.1,816.1,8
2014-07-20 08:09:00,7.81e+18,4.3,281.2,25.5,23.0,816.2,8
2014-07-20 08:10:00,7.804e+18,4.4,280.2,25.5,22.5,816.2,8
2014-07-20 08:12:00,7.826e+18,4.0,275.3,25.6,22.5,816.2,8
2014-07-20 08:14:00,7.815e+18,4.4,280.2,25.8,21.6,816.2,8
2014-07-20 08:15:00,7.813e+18,4.1,277.7,25.8,22.0,816.2,8
2014-07-20 08:17:00,7.817e+18,3.8,276.2,25.9,22.2,816.2,8
2014-07-20 08:19:00,7.807e+18,4.2,269.7,26.0,20.9,816.2,8
2014-07-20 08:20:00,7.809e+18,3.7,278.5,26.1,20.7,816.2,8
2014-07-20 08:22:00,7.803e+18,4.6,280.0,26.1,21.8,816.2,8
2014-07-20 08:24:00,7.796e+18,4.4,280.5,26.2,20.8,816.3,8
2014-07-20 08:25:00,7.806e+18,3.9,273.2,26.3,20.8,816.3,8
2014-07-20 08:44:00,7.752e+18,4.3,269.8,27.5,19.4,816.3,8
2014-07-20 08:46:00,7.769e+18,3.1,265.2,27.6,19.1,816.3,8
2014-07-20 08:48:00,7.756e+18,3.8,261.2,27.6,20.0,816.3,8
2014-07-20 08:49:00,7.735e+18,3.3,255.6,27.6,20.9,816.3,8
2014-07-20 08:51:00,7.723e+18,3.7,262.1,27.6,20.0,816.3,8
2014-07-20 08:53:00,7.746e+18,3.5,265.2,27.6,20.1,816.3,8
2014-07-20 08:55:00,7.728e+18,3.1,269.8,27.7,20.9,816.3,8
2014-07-20 08:56:00,7.736e+18,3.2,262.7,27.7,19.8,816.3,8
2014-07-20 08:58:00,7.723e+18,2.8,258.1,27.9,19.7,816.3,8
2014-07-20 09:00:00,7.741e+18,3.7,257.8,28.0,20.1,816.3,9
2014-07-20 09:01:00,7.744e+18,3.2,257.6,28.1,19.5,816.3,9
2014-07-20 09:03:00,7.765e+18,3.0,269.3,28.3,19.0,816.3,9
2014-07-20 09:05:00,7.746e+18,2.9,271.3,28.4,17.8,816.3,9
2014-07-20 09:06:00,7.739e+18,3.4,265.4,28.4,19.2,816.3,9
2014-07-20 09:08:00,7.774e+18,2.4,277.9,28.6,18.5,816.3,9
2014-07-20 09:27:00,7.792e+18,2.3,51.1,27.0,27.1,816.3,9
2014-07-20 09:28:00,7.828e+18,1.8,357.9,27.1,27.0,816.3,9
2014-07-20 09:30:00,7.793e+18,2.2,19.1,27.4,26.3,816.3,9
2014-07-20 09:32:00,7.789e+18,2.3,27.3,27.6,26.6,816.3,9
2014-07-20 09:33:00,7.792e+18,2.6,37.6,27.5,27.1,816.3,9
2014-07-20 09:35:00,7.762e+18,2.5,44.9,27.3,28.8,816.3,9
2014-07-20 09:37:00,7.756e+18,1.8,40.6,27.1,28.7,816.3,9
2014-07-20 09:39:00,7.764e+18,2.0,356.4,27.2,30.5,816.3,9
2014-07-20 09:40:00,7.751e+18,2.6,43.0,27.3,30.8,816.3,9
2014-07-20 09:42:00,7.746e+18,2.4,55.7,27.2,30.7,816.3,9
2014-07-20 09:44:00,7.739e+18,2.5,42.1,27.3,30.8,816.3,9
2014-07-20 09:45:00,7.737e+18,2.8,28.4,27.2,30.2,816.3,9
2014-07-20 09:47:00,7.73e+18,2.5,35.6,27.1,30.6,816.3,9
2014-07-20 09:49:00,7.738e+18,2.6,42.3,27.0,31.5,816.3,9
2014-07-20 09:50:00,7.729e+18,2.6,45.2,27.1,33.6,816.2,9
2014-07-20 10:09:00,7.763e+18,2.7,17.7,27.7,29.0,816.2,10
2014-07-20 10:11:00,7.783e+18,3.0,23.5,27.7,29.3,816.2,10
2014-07-20 10:12:00,7.777e+18,2.7,51.3,27.6,29.2,816.2,10
2014-07-20 10:14:00,7.773e+18,2.6,48.5,27.4,30.1,816.2,10
2014-07-20 10:16:00,7.746e+18,2.4,45.2,27.3,29.1,816.2,10
2014-07-20 10:17:00,7.761e+18,2.8,32.1,27.3,31.5,816.2,10
2014-07-20 10:19:00,7.725e+18,2.4,58.0,27.5,31.9,816.2,10
2014-07-20 10:21:00,7.727e+18,1.9,73.8,27.5,29.8,816.2,10
2014-07-20 10:22:00,7.74e+18,2.9,45.7,27.7,29.5,816.2,10
2014-07-20 10:24:00,7.74e+18,2.9,22.6,27.6,30.8,816.2,10
2014-07-20 10:26:00,7.709e+18,3.2,41.0,27.5,30.8,816.2,10
2014-07-20 10:28:00,7.71e+18,3.1,23.6,27.5,31.8,816.1,10
2014-07-20 10:29:00,7.674e+18,2.9,37.3,27.5,31.4,816.2,10
2014-07-20 10:31:00,7.672e+18,2.7,35.3,27.5,30.3,816.1,10
2014-07-20 10:33:00,7.681e+18,2.2,30.5,27.7,30.3,816.2,10
2014-07-20 10:48:00,7.749e+18,2.9,52.1,28.3,24.6,816.1,10
2014-07-20 10:50:00,7.744e+18,2.4,45.0,28.2,25.7,816.2,10
2014-07-20 10:52:00,7.733e+18,2.0,79.8,28.5,25.4,816.2,10
2014-07-20 10:53:00,7.753e+18,2.7,85.6,28.6,25.6,816.2,10
2014-07-20 10:55:00,7.749e+18,2.6,140.2,28.9,23.8,816.2,10
2014-07-20 10:57:00,7.759e+18,2.6,130.6,29.3,23.1,816.2,10
2014-07-20 10:58:00,7.771e+18,2.6,105.9,29.3,23.2,816.2,10
2014-07-20 11:00:00,7.771e+18,3.4,119.5,29.2,22.1,816.1,11
2014-07-20 11:02:00,7.74e+18,2.3,157.6,29.0,22.9,816.1,11
2014-07-20 11:03:00,7.742e+18,1.8,91.4,29.0,23.5,816.1,11
2014-07-20 11:05:00,7.738e+18,4.2,137.1,29.3,23.5,816.1,11
2014-07-20 11:07:00,7.734e+18,3.4,135.5,29.2,23.4,816.1,11
2014-07-20 11:09:00,7.74e+18,2.9,133.8,29.3,23.4,816.1,11
2014-07-20 11:10:00,7.702e+18,3.6,115.2,29.5,22.4,816.1,11
2014-07-20 11:12:00,7.7e+18,2.9,132.7,29.5,21.9,816.1,11
2014-07-20 11:30:00,7.622e+18,2.1,111.3,29.6,20.3,816.1,11
2014-07-20 11:32:00,7.656e+18,3.3,139.6,29.7,21.2,816.1,11
2014-07-20 11:34:00,7.658e+18,1.7,127.8,29.6,20.2,816.1,11
2014-07-20 11:36:00,7.654e+18,2.8,132.9,29.7,19.6,816.1,11
2014-07-20 11:37:00,7.659e+18,3.5,102.6,29.8,20.2,816.1,11
2014-07-20 11:39:00,7.649e+18,2.8,110.6,30.2,20.4,816.1,11
2014-07-20 11:41:00,7.652e+18,2.0,128.6,30.4,20.1,816.1,11
2014-07-20 11:42:00,7.659e+18,2.1,132.4,30.4,18.7,816.1,11
2014-07-20 11:44:00,7.646e+18,3.0,130.9,30.6,19.2,816.1,11
2014-07-20 11:46:00,7.649e+18,3.3,109.5,30.7,18.1,816.1,11
2014-07-20 12:58:00,7.68e+18,2.0,156.4,30.9,17.5,815.7,12
2014-07-20 12:59:00,7.676e+18,1.9,141.9,31.0,17.8,815.6,12
2014-07-20 13:01:00,7.621e+18,2.5,152.5,31.3,16.7,815.6,13
2014-07-20 13:03:00,7.639e+18,2.4,127.2,31.3,16.9,815.6,13
2014-07-20 13:04:00,7.618e+18,3.1,119.6,31.3,17.9,815.5,13
2014-07-20 13:18:00,7.608e+18,3.0,98.7,31.9,15.8,815.4,13
2014-07-20 13:19:00,7.606e+18,3.1,109.8,31.9,16.0,815.4,13
2014-07-20 13:21:00,7.611e+18,1.8,128.6,32.1,17.2,815.4,13
2014-07-20 13:23:00,7.607e+18,1.7,18.0,32.3,15.7,815.4,13
2014-07-20 13:24:00,7.613e+18,3.0,106.7,32.2,15.8,815.4,13
2014-07-20 13:26:00,7.613e+18,4.2,118.8,32.3,16.2,815.3,13
2014-07-20 13:28:00,7.583e+18,2.0,137.8,32.3,15.7,815.3,13
2014-07-20 13:30:00,7.612e+18,4.0,82.3,32.3,16.4,815.3,13
2014-07-20 13:31:00,7.604e+18,3.8,73.2,32.4,17.0,815.2,13
2014-07-20 13:33:00,7.604e+18,4.6,83.6,32.5,16.0,815.1,13
2014-07-20 13:39:00,7.667e+18,2.7,94.3,32.3,15.6,815.1,13
2014-07-20 13:41:00,7.668e+18,3.4,90.9,31.9,16.2,815.1,13
2014-07-20 14:00:00,7.584e+18,2.0,56.5,32.2,16.4,815.2,14
2014-07-20 14:02:00,7.641e+18,2.7,81.5,32.1,16.7,815.2,14
2014-07-20 14:04:00,7.675e+18,1.4,123.3,32.5,15.9,815.2,14
2014-07-20 14:13:00,7.682e+18,2.3,101.3,32.3,15.8,815.2,14
2014-07-20 14:15:00,7.671e+18,2.2,110.5,32.3,15.8,815.2,14
2014-07-20 14:17:00,7.682e+18,3.2,81.5,32.5,16.3,815.1,14
2014-07-20 14:18:00,7.636e+18,3.7,84.7,32.6,16.2,815.1,14
2014-07-20 14:20:00,7.625e+18,3.1,84.3,32.6,15.3,815.1,14
2014-07-20 15:36:00,7.647e+18,6.3,211.5,29.6,22.9,815.3,15
2014-07-20 15:38:00,7.635e+18,6.3,179.9,29.8,22.6,815.3,15
2014-07-20 15:40:00,7.653e+18,6.9,192.1,30.0,22.0,815.3,15
2014-07-20 15:58:00,7.676e+18,5.6,186.7,29.6,21.3,815.2,15
2014-07-20 16:00:00,7.674e+18,8.3,163.4,29.9,21.5,815.0,16
2014-07-20 16:01:00,7.649e+18,6.7,174.7,30.0,21.2,815.1,16
2014-07-20 16:03:00,7.637e+18,7.7,165.5,30.4,20.8,815.2,16
2014-07-20 16:05:00,7.607e+18,6.6,175.8,30.5,20.9,815.2,16
2014-07-20 16:07:00,7.627e+18,6.0,166.2,30.7,20.2,815.2,16
2014-07-20 16:08:00,7.673e+18,6.8,155.7,30.8,20.5,815.1,16
2014-07-20 16:10:00,7.664e+18,9.6,170.5,30.9,19.9,815.1,16
2014-07-20 16:12:00,7.664e+18,7.1,187.8,30.6,19.9,815.2,16
2014-07-20 16:13:00,7.648e+18,6.6,180.1,30.4,20.3,815.2,16
2014-07-20 16:15:00,7.629e+18,8.0,155.3,30.4,19.9,815.2,16
2014-07-20 16:17:00,7.622e+18,6.3,158.7,30.3,20.6,815.2,16
2014-07-20 16:19:00,7.641e+18,8.4,177.6,30.4,20.3,815.1,16
2014-07-20 16:20:00,7.633e+18,6.6,169.8,30.3,20.3,815.1,16
2014-07-20 16:22:00,7.64e+18,6.8,157.2,30.1,20.4,815.1,16
2014-07-21 06:42:00,6.687e+18,3.0,257.3,22.4,32.7,817.3,6
2014-07-21 06:47:00,7.395e+18,3.4,245.1,22.6,32.7,817.4,6
2014-07-21 06:49:00,7.375e+18,2.8,249.9,22.6,32.6,817.4,6
2014-07-21 06:50:00,7.364e+18,2.5,250.5,22.7,32.8,817.4,6
2014-07-21 06:52:00,7.418e+18,3.3,259.5,22.8,32.1,817.4,6
2014-07-21 06:54:00,7.419e+18,3.5,260.0,23.1,31.9,817.4,6
2014-07-21 06:55:00,7.438e+18,3.3,258.3,23.2,31.9,817.4,6
2014-07-21 06:57:00,7.454e+18,4.1,265.8,23.4,31.3,817.4,6
2014-07-21 06:59:00,7.446e+18,4.9,266.0,23.6,30.3,817.4,6
2014-07-21 07:17:00,7.47e+18,3.4,253.6,23.5,31.9,817.6,7
2014-07-21 07:19:00,7.485e+18,3.7,257.5,23.5,31.3,817.7,7
2014-07-21 07:21:00,7.482e+18,4.1,258.6,23.5,31.2,817.7,7
2014-07-21 07:22:00,7.507e+18,4.0,267.3,23.5,31.4,817.7,7
2014-07-21 07:26:00,7.575e+18,4.4,270.7,23.4,31.2,817.7,7
2014-07-21 07:29:00,7.565e+18,4.2,268.0,23.3,31.4,817.7,7
2014-07-21 07:31:00,7.604e+18,3.8,271.4,23.3,31.5,817.7,7
2014-07-21 07:32:00,7.637e+18,3.9,267.4,23.3,31.6,817.8,7
2014-07-21 07:34:00,7.655e+18,3.5,267.2,23.3,31.7,817.8,7
2014-07-21 07:37:00,7.582e+18,3.5,268.5,23.2,32.3,817.8,7
2014-07-21 07:39:00,7.537e+18,3.8,277.5,23.2,32.7,817.8,7
2014-07-21 07:41:00,7.507e+18,3.9,278.6,23.1,32.6,817.9,7
2014-07-21 08:00:00,7.631e+18,3.9,266.6,23.8,31.3,818.0,8
2014-07-21 08:01:00,7.668e+18,3.9,267.0,23.9,30.7,818.0,8
2014-07-21 08:03:00,7.502e+18,3.8,273.3,24.1,30.3,818.0,8
2014-07-21 08:05:00,7.663e+18,4.9,264.5,24.1,30.6,818.0,8
2014-07-21 08:06:00,7.492e+18,4.5,266.7,24.1,30.8,818.1,8
2014-07-21 08:12:00,7.559e+18,4.0,271.8,24.1,30.8,818.1,8
2014-07-21 08:13:00,7.626e+18,3.7,258.0,24.1,30.5,818.1,8
2014-07-21 08:18:00,7.499e+18,4.3,270.0,24.3,29.9,818.2,8
2014-07-21 08:20:00,7.552e+18,4.4,276.3,24.3,30.2,818.2,8
2014-07-21 08:24:00,7.541e+18,4.1,272.4,24.3,30.5,818.2,8
2014-07-21 08:42:00,7.592e+18,3.5,280.6,24.7,30.8,818.3,8
2014-07-21 08:44:00,7.573e+18,4.9,277.6,24.7,30.7,818.3,8
2014-07-21 08:45:00,7.622e+18,4.6,282.6,24.7,30.8,818.3,8
2014-07-21 08:47:00,7.576e+18,4.4,273.0,24.9,30.3,818.3,8
2014-07-21 08:49:00,7.58e+18,5.4,279.9,25.0,29.3,818.3,8
2014-07-21 08:51:00,7.537e+18,4.1,281.2,25.1,29.8,818.4,8
2014-07-21 08:52:00,7.591e+18,3.6,279.0,25.1,30.0,818.4,8
2014-07-21 08:54:00,7.624e+18,3.9,275.9,25.2,30.0,818.4,8
2014-07-21 08:56:00,7.59e+18,4.0,280.8,25.3,29.0,818.4,8
2014-07-21 08:57:00,7.575e+18,4.2,274.5,25.4,29.0,818.3,8
2014-07-21 09:00:00,7.601e+18,3.8,275.6,25.5,29.5,818.4,9
2014-07-21 09:02:00,7.59e+18,3.6,276.7,25.5,28.9,818.4,9
2014-07-21 09:04:00,7.588e+18,3.2,264.7,25.6,28.8,818.4,9
2014-07-21 09:06:00,7.537e+18,4.0,278.2,25.8,28.9,818.4,9
2014-07-21 09:24:00,7.523e+18,2.6,271.0,27.5,25.4,818.5,9
2014-07-21 09:25:00,7.515e+18,2.5,295.4,27.5,25.7,818.5,9
2014-07-21 09:27:00,7.507e+18,3.6,278.9,27.6,25.5,818.5,9
2014-07-21 09:30:00,7.519e+18,3.6,268.9,27.5,25.4,818.5,9
2014-07-21 09:32:00,7.493e+18,3.2,281.8,27.4,24.5,818.5,9
2014-07-21 09:33:00,7.519e+18,3.7,283.9,27.5,24.5,818.6,9
2014-07-21 09:35:00,7.532e+18,2.9,299.9,27.5,25.6,818.6,9
2014-07-21 09:37:00,7.52e+18,2.2,298.6,27.5,25.2,818.5,9
2014-07-21 09:39:00,7.535e+18,2.4,285.3,27.5,25.3,818.6,9
2014-07-21 09:42:00,7.501e+18,3.4,286.0,27.6,25.5,818.6,9
2014-07-21 09:43:00,7.514e+18,3.6,282.2,27.6,25.7,818.6,9
2014-07-21 09:45:00,7.488e+18,3.4,281.0,27.5,25.8,818.6,9
2014-07-21 10:04:00,7.504e+18,0.9,265.1,27.6,25.9,818.6,10
2014-07-21 10:06:00,7.498e+18,1.5,281.8,27.7,25.2,818.6,10
2014-07-21 10:10:00,7.5e+18,1.1,263.8,28.0,24.7,818.6,10
2014-07-21 10:12:00,7.52e+18,2.1,285.8,28.2,24.9,818.6,10
2014-07-21 10:14:00,7.544e+18,2.5,280.7,28.4,22.4,818.6,10
2014-07-21 10:15:00,7.551e+18,2.8,287.2,28.5,22.5,818.6,10
2014-07-21 10:18:00,7.557e+18,1.7,254.6,28.6,22.9,818.7,10
2014-07-21 10:23:00,7.569e+18,2.6,269.5,29.0,22.4,818.6,10
2014-07-21 11:27:00,7.576e+18,0.6,198.1,30.0,18.7,818.6,11
2014-07-21 11:49:00,7.548e+18,2.8,163.0,29.4,25.8,818.5,11
2014-07-21 11:51:00,7.559e+18,4.3,163.5,29.5,25.2,818.5,11
2014-07-21 11:53:00,7.533e+18,4.1,164.0,29.3,23.2,818.5,11
2014-07-21 11:54:00,7.536e+18,3.0,148.5,29.3,23.3,818.5,11
2014-07-21 11:57:00,7.566e+18,3.5,150.1,29.5,23.1,818.5,11
2014-07-21 11:59:00,7.559e+18,4.1,174.6,29.7,23.6,818.5,11
2014-07-21 12:00:00,7.579e+18,4.0,158.4,29.8,23.4,818.5,12
2014-07-21 12:02:00,7.58e+18,2.9,153.8,29.7,22.4,818.5,12
2014-07-21 12:05:00,7.57e+18,3.0,136.3,29.7,23.5,818.5,12
2014-07-21 12:25:00,7.601e+18,4.2,138.6,30.0,19.6,818.4,12
2014-07-21 12:26:00,7.59e+18,3.9,145.9,29.9,18.5,818.4,12
2014-07-21 12:28:00,7.587e+18,3.8,153.8,29.9,21.0,818.4,12
2014-07-21 12:30:00,7.595e+18,3.0,142.4,29.8,21.7,818.4,12
2014-07-21 12:32:00,7.59e+18,4.1,140.1,29.9,22.5,818.4,12
2014-07-21 12:34:00,7.59e+18,4.2,145.3,29.9,20.4,818.4,12
2014-07-21 12:36:00,7.596e+18,3.0,134.4,29.8,23.3,818.4,12
2014-07-21 12:38:00,7.599e+18,3.3,136.8,30.1,21.7,818.4,12
2014-07-21 12:41:00,7.609e+18,3.9,145.8,30.8,20.2,818.4,12
2014-07-21 12:42:00,7.615e+18,3.2,144.8,30.6,19.6,818.4,12
2014-07-21 12:44:00,7.603e+18,5.0,127.6,30.4,17.5,818.3,12
2014-07-21 12:46:00,7.587e+18,4.6,128.2,30.2,19.0,818.4,12
2014-07-21 12:47:00,7.599e+18,4.4,133.0,30.2,18.5,818.4,12
2014-07-21 13:27:00,7.64e+18,3.3,151.0,30.8,18.6,818.3,13
2014-07-21 13:29:00,7.643e+18,4.1,144.5,30.8,18.9,818.2,13
2014-07-21 13:31:00,7.627e+18,4.9,140.7,31.0,18.1,818.2,13
2014-07-21 13:34:00,7.627e+18,5.4,132.5,31.2,18.1,818.1,13
2014-07-21 13:36:00,7.644e+18,4.1,122.4,31.2,17.7,818.1,13
2014-07-21 13:38:00,7.631e+18,3.9,142.1,31.3,17.4,818.0,13
2014-07-21 13:40:00,7.628e+18,4.7,92.0,31.4,17.7,818.0,13
2014-07-21 13:42:00,7.635e+18,3.7,93.5,31.2,17.5,818.0,13
2014-07-21 13:46:00,7.621e+18,5.3,98.3,30.9,17.7,818.0,13
2014-07-21 13:48:00,7.616e+18,5.5,115.5,31.0,17.4,817.9,13
2014-07-21 14:07:00,7.551e+18,5.2,128.8,31.3,17.6,817.9,14
2014-07-21 14:08:00,7.566e+18,4.5,94.0,31.5,18.2,817.9,14
2014-07-21 14:10:00,7.573e+18,3.8,106.9,32.1,17.5,817.9,14
2014-07-21 14:12:00,7.588e+18,5.0,127.8,32.5,16.7,818.0,14
2014-07-21 14:13:00,7.623e+18,5.2,103.1,32.4,16.6,817.9,14
2014-07-21 14:16:00,7.647e+18,5.5,107.0,32.2,17.3,818.0,14
2014-07-21 14:18:00,7.618e+18,3.6,102.6,32.1,16.6,818.0,14
2014-07-21 14:19:00,7.592e+18,5.3,120.3,31.9,17.7,818.0,14
2014-07-21 14:22:00,7.658e+18,4.2,114.6,31.6,17.4,818.0,14
2014-07-21 14:24:00,7.668e+18,4.2,92.8,31.2,17.6,817.9,14
2014-07-21 14:27:00,7.636e+18,5.0,102.8,31.7,17.4,817.9,14
2014-07-21 14:29:00,7.606e+18,6.2,100.0,31.8,17.3,817.9,14
2014-07-21 14:47:00,7.656e+18,2.9,46.8,31.4,17.0,817.8,14
2014-07-21 14:49:00,7.647e+18,3.8,89.4,31.6,18.9,817.8,14
2014-07-21 14:51:00,7.636e+18,3.6,136.2,31.9,17.2,817.8,14
2014-07-21 14:52:00,7.636e+18,3.6,118.0,32.0,17.3,817.8,14
2014-07-21 14:54:00,7.615e+18,3.0,68.8,32.1,17.5,817.7,14
2014-07-21 14:56:00,7.653e+18,3.8,51.0,32.1,17.2,817.7,14
2014-07-21 14:59:00,7.692e+18,4.7,53.2,31.8,17.0,817.6,14
2014-07-21 15:00:00,7.634e+18,3.8,73.4,31.8,17.7,817.6,15
2014-07-21 15:02:00,7.608e+18,4.4,46.6,32.1,17.1,817.6,15
2014-07-21 15:04:00,7.634e+18,2.4,76.5,31.9,16.5,817.6,15
2014-07-21 15:06:00,7.603e+18,4.5,119.3,32.3,16.6,817.6,15
2014-07-21 15:22:00,7.631e+18,2.5,95.0,31.2,17.7,817.6,15
2014-07-21 15:33:00,7.671e+18,3.5,113.6,31.5,17.0,817.7,15
2014-07-21 15:34:00,7.653e+18,3.9,82.4,31.6,17.3,817.7,15
2014-07-21 15:36:00,7.647e+18,3.7,90.5,31.8,16.5,817.7,15
