datetime,pandora,Speed,Direction,Temperature,Humidity,Pressure,hour
2014-07-15 06:31:00,9251000000000000.0,1.7,354.7,14.5,80.2,819.7,6
2014-07-15 06:35:00,9485000000000000.0,1.6,7.9,14.5,81.3,819.7,6
2014-07-15 06:43:00,1.19e+16,1.6,354.2,14.5,80.5,819.5,6
2014-07-15 06:48:00,9866000000000000.0,1.0,14.2,14.5,81.0,819.5,6
2014-07-15 06:49:00,1.069e+16,1.1,8.6,14.4,81.2,819.5,6
2014-07-15 07:10:00,8555000000000000.0,2.1,28.3,14.1,83.7,819.5,7
2014-07-15 07:12:00,7944000000000000.0,2.2,27.1,14.2,83.2,819.5,7
2014-07-15 07:14:00,8139000000000000.0,2.3,24.9,14.3,83.0,819.6,7
2014-07-15 07:15:00,8599000000000000.0,2.0,18.8,14.3,83.1,819.6,7
2014-07-15 07:17:00,8387000000000000.0,2.6,30.3,14.4,83.2,819.6,7
2014-07-15 07:19:00,8404000000000000.0,2.8,27.4,14.5,82.6,819.6,7
2014-07-15 07:20:00,8238000000000000.0,3.5,29.7,14.4,83.1,819.6,7
2014-07-15 07:22:00,8502000000000000.0,2.9,25.5,14.4,82.4,819.6,7
2014-07-15 07:24:00,8432000000000000.0,3.2,21.8,14.5,83.3,819.6,7
2014-07-15 07:26:00,8600000000000000.0,2.8,31.8,14.5,82.7,819.5,7
2014-07-15 07:27:00,8685000000000000.0,2.5,29.6,14.5,83.1,819.6,7
2014-07-15 07:29:00,8748000000000000.0,2.8,7.1,14.6,82.8,819.6,7
2014-07-15 07:31:00,8755000000000000.0,2.2,19.9,14.6,83.1,819.6,7
2014-07-15 07:32:00,8535000000000000.0,2.2,18.0,14.7,82.0,819.6,7
2014-07-15 07:34:00,8572000000000000.0,3.7,40.9,14.7,82.2,819.6,7
2014-07-15 07:52:00,8324000000000000.0,2.1,354.6,15.1,81.6,819.5,7
2014-07-15 07:54:00,8070000000000000.0,3.5,23.7,15.2,79.4,819.5,7
2014-07-15 07:57:00,8591000000000000.0,3.1,2.6,15.0,81.4,819.6,7
2014-07-15 07:59:00,8656000000000000.0,2.9,1.2,15.0,80.8,819.7,7
2014-07-15 08:00:00,8609000000000000.0,2.9,5.3,15.1,81.5,819.6,8
2014-07-15 08:02:00,8317000000000000.0,3.4,350.7,15.1,80.3,819.6,8
2014-07-15 08:04:00,8075000000000000.0,3.0,356.4,15.1,80.8,819.7,8
2014-07-15 08:06:00,8584000000000000.0,2.8,352.0,15.2,80.8,819.7,8
2014-07-15 08:07:00,7701000000000000.0,2.2,352.1,15.2,80.5,819.7,8
2014-07-15 08:09:00,7443000000000000.0,3.0,42.9,15.3,82.0,819.7,8
2014-07-15 08:11:00,7105000000000000.0,2.5,45.9,15.5,78.7,819.7,8
2014-07-15 08:12:00,7337000000000000.0,3.2,36.5,15.6,79.1,819.7,8
2014-07-15 08:14:00,7708000000000000.0,2.8,45.7,15.5,78.8,819.8,8
2014-07-15 08:16:00,7498000000000000.0,3.0,40.3,15.6,80.1,819.7,8
2014-07-15 08:34:00,7879000000000000.0,2.9,26.3,15.7,78.1,819.8,8
2014-07-15 08:35:00,7791000000000000.0,2.5,37.6,15.8,78.2,819.8,8
2014-07-15 08:37:00,7597000000000000.0,2.2,57.4,16.0,78.0,819.9,8
2014-07-15 08:39:00,8310000000000000.0,2.2,39.9,16.2,77.4,819.9,8
2014-07-15 08:40:00,8650000000000000.0,2.1,59.1,16.2,78.2,819.9,8
2014-07-15 08:42:00,8394000000000000.0,3.1,57.5,16.4,75.9,819.8,8
2014-07-15 08:44:00,8276000000000000.0,2.9,70.9,16.1,76.7,819.8,8
2014-07-15 08:46:00,8281000000000000.0,2.8,59.5,16.1,77.3,819.8,8
2014-07-15 08:47:00,8692000000000000.0,2.8,57.0,16.1,77.1,819.8,8
2014-07-15 08:49:00,8332000000000000.0,2.9,49.3,16.1,77.7,819.8,8
2014-07-15 08:51:00,7960000000000000.0,3.0,53.8,16.3,75.8,819.8,8
2014-07-15 08:52:00,8067000000000000.0,2.7,65.2,16.3,76.8,819.8,8
2014-07-15 08:54:00,8396000000000000.0,3.0,50.7,16.3,77.5,819.8,8
2014-07-15 08:56:00,8096000000000000.0,2.4,31.8,16.4,75.8,819.8,8
2014-07-15 08:57:00,7610000000000000.0,2.5,358.7,16.4,77.4,819.7,8
2014-07-15 09:15:00,7901000000000000.0,1.8,12.1,16.8,74.7,819.6,9
2014-07-15 09:17:00,7929000000000000.0,3.2,58.3,16.9,73.1,819.5,9
2014-07-15 09:19:00,7617000000000000.0,3.0,78.2,16.9,73.5,819.5,9
2014-07-15 09:21:00,7548000000000000.0,3.7,65.2,16.8,74.2,819.5,9
2014-07-15 09:22:00,7369000000000000.0,3.4,55.4,16.8,73.4,819.5,9
2014-07-15 09:24:00,7377000000000000.0,3.3,70.6,16.6,74.7,819.6,9
2014-07-15 09:26:00,7134000000000000.0,2.5,72.3,16.7,74.1,819.5,9
2014-07-15 09:27:00,6978000000000000.0,2.2,24.3,16.7,73.5,819.5,9
2014-07-15 09:29:00,7322000000000000.0,3.1,38.7,16.7,72.9,819.5,9
2014-07-15 09:31:00,7033000000000000.0,3.2,49.7,16.7,75.0,819.5,9
2014-07-15 09:32:00,7068000000000000.0,2.5,58.2,16.7,73.4,819.5,9
2014-07-15 09:34:00,7461000000000000.0,2.8,47.0,16.6,73.5,819.5,9
2014-07-15 09:36:00,7330000000000000.0,2.8,73.6,16.8,73.9,819.5,9
2014-07-15 09:38:00,7425000000000000.0,3.0,86.5,17.0,73.6,819.5,9
2014-07-15 09:39:00,7755000000000000.0,3.3,81.9,17.1,73.0,819.4,9
2014-07-15 09:57:00,9180000000000000.0,3.6,62.5,17.8,69.8,819.3,9
2014-07-15 09:59:00,8828000000000000.0,3.5,72.0,17.4,71.6,819.3,9
2014-07-15 10:01:00,8389000000000000.0,1.8,63.2,17.4,70.6,819.3,10
2014-07-15 10:02:00,8622000000000000.0,2.2,109.5,17.3,72.0,819.3,10
2014-07-15 10:04:00,8609000000000000.0,2.5,88.3,17.5,70.6,819.3,10
2014-07-15 10:06:00,8486000000000000.0,3.4,68.2,17.7,70.9,819.3,10
2014-07-15 10:07:00,8317000000000000.0,2.8,66.3,17.7,69.9,819.3,10
2014-07-15 10:09:00,7676000000000000.0,3.2,48.9,17.7,72.3,819.3,10
2014-07-15 10:11:00,7412000000000000.0,2.3,73.3,17.7,70.3,819.3,10
2014-07-15 10:15:00,7083000000000000.0,2.6,61.2,17.5,70.9,819.3,10
2014-07-15 10:17:00,6796000000000000.0,2.3,2.5,17.5,70.8,819.3,10
2014-07-15 10:18:00,6663000000000000.0,2.4,30.7,17.4,72.4,819.2,10
2014-07-15 10:37:00,9273000000000000.0,2.1,341.4,18.2,69.9,819.3,10
2014-07-15 10:39:00,9201000000000000.0,0.6,55.0,18.2,69.9,819.2,10
2014-07-15 10:41:00,8844000000000000.0,3.2,359.7,18.4,67.1,819.2,10
2014-07-15 10:43:00,9207000000000000.0,3.3,352.1,18.3,68.8,819.2,10
2014-07-15 10:44:00,9242000000000000.0,3.6,40.2,18.3,67.6,819.1,10
2014-07-15 10:46:00,9430000000000000.0,2.6,28.1,18.1,69.3,819.2,10
2014-07-15 10:48:00,9149000000000000.0,2.3,50.6,18.0,68.3,819.2,10
2014-07-15 10:49:00,8974000000000000.0,2.1,345.5,18.1,67.8,819.2,10
2014-07-15 10:51:00,9012000000000000.0,2.6,348.2,18.4,66.5,819.2,10
2014-07-15 10:53:00,8788000000000000.0,2.1,335.3,18.5,68.3,819.2,10
2014-07-15 10:55:00,8807000000000000.0,1.6,295.1,18.8,65.3,819.2,10
2014-07-15 10:56:00,8706000000000000.0,1.6,295.9,18.8,65.5,819.2,10
2014-07-15 10:58:00,8808000000000000.0,1.7,351.3,18.9,65.8,819.2,10
2014-07-15 11:00:00,8879000000000000.0,2.7,31.9,19.2,65.6,819.2,11
2014-07-15 11:01:00,8845000000000000.0,3.2,358.8,19.3,65.5,819.2,11
2014-07-15 11:19:00,9330000000000000.0,2.1,318.3,18.9,64.7,818.9,11
2014-07-15 11:21:00,9500000000000000.0,2.4,358.0,19.0,64.5,818.9,11
2014-07-15 11:23:00,1.011e+16,2.2,58.8,19.3,64.7,818.9,11
2014-07-15 11:24:00,1.003e+16,1.4,22.3,19.4,63.6,818.9,11
2014-07-15 11:26:00,1.054e+16,2.2,38.1,19.5,63.3,818.9,11
2014-07-15 11:28:00,1.02e+16,1.2,332.7,19.7,64.1,818.9,11
2014-07-15 11:30:00,1.042e+16,1.6,346.9,20.2,62.6,818.9,11
2014-07-15 11:31:00,1.034e+16,2.3,51.4,20.4,60.9,818.9,11
2014-07-15 11:33:00,1.04e+16,2.2,86.4,20.0,60.9,818.9,11
2014-07-15 11:35:00,1.03e+16,1.2,348.6,19.5,61.5,818.9,11
2014-07-15 11:36:00,1.066e+16,1.8,30.0,19.6,62.3,818.8,11
2014-07-15 11:38:00,1.037e+16,2.1,77.4,19.9,60.6,818.8,11
2014-07-15 11:40:00,1.074e+16,2.0,26.6,20.1,61.0,818.8,11
2014-07-15 11:42:00,1.02e+16,2.1,138.6,20.2,60.5,818.7,11
2014-07-15 11:43:00,1.092e+16,1.8,125.4,20.2,60.7,818.7,11
2014-07-15 12:01:00,7443000000000000.0,0.9,14.9,20.3,59.3,818.6,12
2014-07-15 12:03:00,7390000000000000.0,0.6,224.4,20.4,58.9,818.6,12
2014-07-15 12:05:00,7455000000000000.0,2.5,75.8,20.6,57.7,818.6,12
2014-07-15 12:06:00,7723000000000000.0,1.7,78.6,20.6,57.2,818.6,12
2014-07-15 12:08:00,8622000000000000.0,2.9,62.0,20.4,59.4,818.5,12
2014-07-15 12:10:00,8123000000000000.0,2.5,82.3,20.6,58.6,818.5,12
2014-07-15 12:12:00,8207000000000000.0,1.6,135.6,20.8,56.2,818.5,12
2014-07-15 12:13:00,8567000000000000.0,0.6,345.4,20.6,57.1,818.5,12
2014-07-15 12:15:00,8164000000000000.0,2.1,98.3,20.8,57.2,818.5,12
2014-07-15 12:17:00,7866000000000000.0,2.8,83.9,21.0,57.3,818.5,12
2014-07-15 12:18:00,8940000000000000.0,2.6,40.1,21.1,58.2,818.5,12
2014-07-15 12:20:00,8577000000000000.0,1.4,137.9,20.9,56.5,818.4,12
2014-07-15 12:22:00,8609000000000000.0,2.0,354.5,20.9,57.5,818.4,12
2014-07-15 12:24:00,8543000000000000.0,2.1,25.1,21.1,57.0,818.4,12
2014-07-15 12:25:00,7859000000000000.0,2.4,62.0,21.2,56.5,818.4,12
2014-07-15 12:43:00,7133000000000000.0,1.7,346.8,21.2,55.3,818.3,12
2014-07-15 12:45:00,6996000000000000.0,2.0,57.1,21.2,55.5,818.3,12
2014-07-15 12:47:00,7612000000000000.0,1.0,27.1,21.3,54.8,818.2,12
2014-07-15 12:49:00,7672000000000000.0,2.1,357.5,21.5,56.8,818.2,12
2014-07-15 12:50:00,7387000000000000.0,1.3,359.0,21.6,55.5,818.1,12
2014-07-15 12:52:00,7534000000000000.0,4.2,64.1,21.8,54.4,818.1,12
2014-07-15 12:54:00,8149000000000000.0,3.1,11.5,21.8,54.1,818.1,12
2014-07-15 12:55:00,8450000000000000.0,1.7,61.4,21.8,52.7,818.1,12
2014-07-15 12:57:00,8195000000000000.0,4.0,51.3,22.0,53.4,818.0,12
2014-07-15 12:58:00,8241000000000000.0,2.9,55.7,21.9,53.1,818.0,12
2014-07-15 13:00:00,8196000000000000.0,2.7,60.0,21.9,54.4,817.9,13
2014-07-15 13:02:00,7786000000000000.0,2.8,45.1,22.2,52.7,817.9,13
2014-07-15 13:04:00,8443000000000000.0,1.9,54.9,21.9,53.0,817.8,13
2014-07-15 13:05:00,7971000000000000.0,2.2,47.6,21.8,53.2,817.8,13
2014-07-15 13:07:00,7767000000000000.0,2.3,52.3,21.7,53.7,817.7,13
2014-07-15 16:17:00,4823000000000000.0,2.7,351.4,19.4,67.3,817.7,16
2014-07-15 16:55:00,1.408e+16,1.4,336.8,18.9,78.4,818.0,16
2014-07-15 16:58:00,1.003e+16,0.2,139.7,19.0,73.7,817.7,16
2014-07-15 16:59:00,8313000000000000.0,1.0,242.9,19.1,74.1,817.6,16
2014-07-15 17:01:00,7749000000000000.0,2.3,231.9,19.3,75.3,817.3,17
2014-07-15 17:03:00,6092000000000000.0,3.4,242.6,19.6,68.4,817.2,17
2014-07-15 17:05:00,6394000000000000.0,2.9,211.0,19.8,70.3,817.1,17
2014-07-15 17:25:00,9020000000000000.0,0.5,7.9,20.0,66.6,817.4,17
2014-07-15 17:34:00,8076000000000000.0,2.0,48.7,20.2,73.7,817.3,17
2014-07-15 17:36:00,8523000000000000.0,2.3,39.2,19.8,72.7,817.3,17
2014-07-15 17:53:00,7805000000000000.0,1.1,125.5,20.4,59.8,816.9,17
2014-07-15 17:55:00,8029000000000000.0,1.5,149.6,20.5,60.6,816.8,17
2014-07-15 17:57:00,8549000000000000.0,0.7,206.6,20.5,57.0,816.8,17
2014-07-15 17:58:00,8192000000000000.0,1.0,141.4,20.6,59.9,816.9,17
2014-07-15 18:00:00,7672000000000000.0,2.1,200.8,20.7,53.2,816.9,18
2014-07-15 18:02:00,7674000000000000.0,1.2,176.8,20.7,51.0,816.8,18
2014-07-15 18:04:00,7293000000000000.0,1.4,155.8,20.7,53.1,816.8,18
2014-07-15 18:05:00,6248000000000000.0,2.0,167.3,20.7,53.5,816.8,18
2014-07-15 18:11:00,8948000000000000.0,0.8,126.0,20.6,50.6,816.7,18
2014-07-15 18:12:00,9116000000000000.0,0.8,147.6,20.6,52.5,816.7,18
2014-07-15 18:14:00,9812000000000000.0,1.2,159.1,20.6,52.7,816.7,18
2014-07-15 18:16:00,1.003e+16,1.8,157.5,20.6,54.2,816.6,18
2014-07-15 18:34:00,8256000000000000.0,1.2,202.6,20.4,59.1,816.6,18
2014-07-15 18:35:00,8048000000000000.0,1.3,191.0,20.4,58.3,816.6,18
2014-07-15 18:37:00,8250000000000000.0,2.0,177.8,20.4,56.2,816.6,18
2014-07-15 18:39:00,8840000000000000.0,1.4,157.4,20.4,59.7,816.6,18
2014-07-15 18:40:00,8758000000000000.0,1.8,153.1,20.4,57.2,816.6,18
2014-07-15 18:42:00,8570000000000000.0,2.4,145.5,20.4,57.9,816.5,18
2014-07-15 18:44:00,8889000000000000.0,3.0,137.6,20.3,60.1,816.5,18
2014-07-15 18:45:00,9506000000000000.0,2.8,144.1,20.3,60.9,816.5,18
2014-07-16 07:18:00,8266000000000000.0,1.9,43.9,14.2,94.0,815.4,7
2014-07-16 07:20:00,7247000000000000.0,1.9,24.9,14.2,94.2,815.5,7
2014-07-16 07:21:00,1.548e+16,2.0,349.2,14.3,94.2,815.5,7
2014-07-16 07:26:00,7757000000000000.0,0.9,23.0,14.5,94.5,815.4,7
2014-07-16 07:30:00,9120000000000000.0,1.5,356.0,14.7,94.1,815.6,7
2014-07-16 07:53:00,9766000000000000.0,2.0,32.2,14.5,93.3,815.6,7
2014-07-16 07:55:00,8713000000000000.0,2.3,32.2,14.5,93.6,815.6,7
2014-07-16 07:58:00,9130000000000000.0,3.0,52.0,14.5,92.8,815.6,7
2014-07-16 08:31:00,8802000000000000.0,3.1,40.1,14.7,90.3,815.8,8
2014-07-16 08:33:00,1.343e+16,3.0,46.5,14.7,91.3,815.8,8
2014-07-16 08:36:00,1.453e+16,2.5,25.3,14.8,90.3,815.8,8
2014-07-16 08:37:00,1.393e+16,2.2,24.5,14.8,90.7,815.8,8
2014-07-16 08:39:00,2.458e+16,2.7,13.9,14.9,91.0,815.9,8
2014-07-16 08:40:00,1.255e+16,2.7,12.7,15.0,89.9,815.9,8
2014-07-16 08:42:00,1.117e+16,3.5,36.8,15.0,87.9,815.9,8
2014-07-16 08:43:00,1.211e+16,3.6,44.2,15.0,88.3,815.9,8
2014-07-16 09:23:00,1.05e+16,4.0,29.3,15.1,86.3,816.6,9
2014-07-16 09:26:00,7424000000000000.0,2.9,344.0,15.2,85.2,816.6,9
2014-07-16 09:27:00,5995000000000000.0,2.8,310.8,15.3,84.7,816.5,9
2014-07-16 09:29:00,5524000000000000.0,2.6,295.1,15.6,85.4,816.3,9
2014-07-16 09:31:00,4876000000000000.0,2.5,308.3,15.9,82.6,816.4,9
2014-07-16 09:49:00,5883000000000000.0,3.4,31.9,17.4,73.3,816.5,9
2014-07-16 09:51:00,6058000000000000.0,3.2,35.9,17.5,70.9,816.5,9
2014-07-16 09:52:00,5673000000000000.0,3.6,2.9,17.5,71.8,816.5,9
2014-07-16 09:54:00,5452000000000000.0,2.3,18.8,17.8,70.5,816.5,9
2014-07-16 09:56:00,5650000000000000.0,2.2,340.9,17.8,68.5,816.4,9
2014-07-16 09:57:00,5650000000000000.0,3.3,344.6,17.7,72.4,816.4,9
2014-07-16 09:59:00,5937000000000000.0,3.4,36.0,17.7,70.1,816.5,9
2014-07-16 10:01:00,5957000000000000.0,3.5,346.4,17.7,69.8,816.4,10
2014-07-16 10:02:00,5098000000000000.0,2.5,338.3,17.7,69.4,816.5,10
2014-07-16 10:04:00,4994000000000000.0,2.8,1.2,17.7,71.2,816.4,10
2014-07-16 10:06:00,5012000000000000.0,2.7,9.0,17.8,72.2,816.4,10
2014-07-16 10:08:00,5006000000000000.0,3.2,39.2,18.0,69.4,816.4,10
2014-07-16 10:09:00,5064000000000000.0,2.8,52.9,18.0,67.6,816.4,10
2014-07-16 10:11:00,5112000000000000.0,3.1,19.0,18.1,68.8,816.4,10
2014-07-16 10:13:00,5154000000000000.0,3.0,28.4,18.1,69.1,816.4,10
2014-07-16 10:31:00,8205000000000000.0,2.6,311.1,18.5,66.0,816.4,10
2014-07-16 10:32:00,7921000000000000.0,2.3,329.8,18.4,65.9,816.4,10
2014-07-16 10:34:00,7658000000000000.0,1.7,307.7,18.6,66.4,816.4,10
2014-07-16 10:36:00,7525000000000000.0,2.0,330.1,18.7,65.1,816.3,10
2014-07-16 10:37:00,7505000000000000.0,2.0,311.6,18.8,66.0,816.3,10
2014-07-16 10:39:00,7991000000000000.0,1.8,352.4,18.9,64.8,816.2,10
2014-07-16 10:41:00,7965000000000000.0,2.5,64.0,18.9,65.2,816.2,10
2014-07-16 10:43:00,8026000000000000.0,0.5,168.7,18.9,64.9,816.2,10
2014-07-16 10:44:00,7935000000000000.0,0.6,263.7,19.0,64.8,816.2,10
2014-07-16 10:46:00,8344000000000000.0,2.2,43.8,19.3,67.1,816.1,10
2014-07-16 10:48:00,8182000000000000.0,3.3,358.5,19.6,65.6,816.1,10
2014-07-16 10:49:00,8253000000000000.0,2.4,345.9,19.7,64.0,816.1,10
2014-07-16 10:52:00,8175000000000000.0,3.0,60.7,19.5,62.7,816.1,10
2014-07-16 10:54:00,8581000000000000.0,2.2,92.9,19.1,62.9,816.2,10
2014-07-16 11:12:00,7378000000000000.0,3.4,72.8,20.2,57.2,816.0,11
2014-07-16 11:14:00,7160000000000000.0,1.4,100.4,20.1,56.6,816.0,11
2014-07-16 11:16:00,7255000000000000.0,0.8,90.9,20.0,57.2,816.0,11
2014-07-16 11:17:00,7484000000000000.0,0.6,273.8,20.0,55.8,816.0,11
2014-07-16 11:19:00,7306000000000000.0,1.3,244.0,20.1,55.9,816.0,11
2014-07-16 11:21:00,7194000000000000.0,1.5,219.3,20.3,54.9,816.0,11
2014-07-16 11:22:00,7336000000000000.0,1.6,180.1,20.3,54.5,816.0,11
2014-07-16 11:24:00,7216000000000000.0,3.1,123.8,20.5,54.2,816.0,11
2014-07-16 11:26:00,7828000000000000.0,2.7,109.0,20.3,54.8,816.0,11
2014-07-16 11:28:00,8224000000000000.0,2.3,101.5,20.3,55.4,816.0,11
2014-07-16 11:29:00,8356000000000000.0,2.4,80.5,20.3,55.0,816.0,11
2014-07-16 11:31:00,8113000000000000.0,1.1,42.3,20.4,55.0,816.0,11
2014-07-16 11:33:00,8099000000000000.0,1.2,350.1,20.3,53.9,815.9,11
2014-07-16 11:34:00,7844000000000000.0,1.1,23.7,20.2,56.0,815.9,11
2014-07-16 11:36:00,7957000000000000.0,2.1,17.5,20.4,53.3,815.8,11
2014-07-16 11:54:00,6060000000000000.0,0.8,325.2,20.5,51.9,815.6,11
2014-07-16 11:55:00,6131000000000000.0,1.1,296.0,20.5,51.8,815.6,11
2014-07-16 11:57:00,6065000000000000.0,1.3,100.5,20.6,52.3,815.6,11
2014-07-16 11:59:00,6677000000000000.0,1.5,139.7,20.5,52.9,815.5,11
2014-07-16 12:05:00,2.155e+16,2.5,357.9,20.8,53.5,815.6,12
2014-07-16 12:07:00,1.055e+16,2.6,351.7,20.4,54.4,815.5,12
2014-07-16 12:12:00,1.232e+16,1.9,339.4,20.2,55.5,815.5,12
2014-07-16 12:15:00,9514000000000000.0,2.0,339.3,20.1,55.3,815.4,12
2014-07-16 12:34:00,6557000000000000.0,1.1,257.6,21.4,47.9,815.3,12
2014-07-16 12:36:00,6782000000000000.0,2.3,327.2,21.5,48.0,815.3,12
2014-07-16 12:38:00,7743000000000000.0,3.2,357.9,21.6,48.1,815.3,12
2014-07-16 12:39:00,7830000000000000.0,3.0,0.7,21.6,49.4,815.3,12
2014-07-16 12:41:00,7240000000000000.0,2.7,354.0,21.7,50.0,815.3,12
2014-07-16 12:43:00,7080000000000000.0,1.9,344.0,21.7,47.5,815.4,12
2014-07-16 12:44:00,7290000000000000.0,1.1,304.7,21.6,48.0,815.4,12
2014-07-16 12:46:00,7014000000000000.0,1.6,301.6,21.7,48.0,815.4,12
2014-07-16 12:48:00,6744000000000000.0,4.1,351.8,21.8,48.0,815.3,12
2014-07-16 12:49:00,7056000000000000.0,3.9,358.9,21.8,47.1,815.3,12
2014-07-16 12:51:00,7287000000000000.0,3.5,28.8,21.6,48.3,815.2,12
2014-07-16 12:52:00,7412000000000000.0,4.3,16.8,21.7,49.3,815.2,12
2014-07-16 12:54:00,7590000000000000.0,3.7,18.9,21.9,46.5,815.1,12
2014-07-16 12:56:00,7992000000000000.0,3.2,32.1,21.7,48.6,815.2,12
2014-07-16 13:17:00,1.007e+16,3.3,75.6,21.3,51.9,815.2,13
2014-07-16 13:19:00,1.006e+16,2.2,69.6,21.7,49.6,815.2,13
2014-07-16 13:21:00,8697000000000000.0,4.0,50.8,21.9,50.6,815.2,13
2014-07-16 13:23:00,8715000000000000.0,5.3,26.3,22.6,49.4,815.2,13
2014-07-16 13:24:00,8747000000000000.0,4.4,26.5,22.6,49.7,815.2,13
2014-07-16 13:28:00,2.001e+16,4.8,32.6,22.0,50.8,815.3,13
2014-07-16 13:32:00,1.083e+16,4.2,69.7,21.6,51.4,815.2,13
2014-07-16 13:35:00,6193000000000000.0,4.9,43.9,21.4,51.8,815.2,13
2014-07-16 14:04:00,1.629e+16,5.5,42.1,19.6,59.6,815.6,14
2014-07-16 14:36:00,5105000000000000.0,5.1,1.5,18.0,64.8,815.3,14
2014-07-16 15:30:00,8059000000000000.0,2.7,70.3,19.3,59.8,815.6,15
2014-07-16 15:36:00,7444000000000000.0,1.3,9.5,19.0,57.1,815.5,15
2014-07-16 15:37:00,7452000000000000.0,2.1,357.4,18.9,59.1,815.5,15
2014-07-16 15:39:00,7188000000000000.0,1.9,325.6,19.2,58.1,815.5,15
2014-07-16 15:41:00,7194000000000000.0,2.4,1.7,19.5,57.8,815.5,15
2014-07-16 16:02:00,6335000000000000.0,2.3,333.5,19.7,56.7,815.3,16
2014-07-16 16:04:00,6801000000000000.0,2.3,39.0,19.9,54.3,815.2,16
2014-07-16 16:05:00,7114000000000000.0,1.7,17.0,19.8,53.7,815.2,16
2014-07-16 16:09:00,7470000000000000.0,3.3,47.6,19.9,55.1,815.2,16
2014-07-16 16:11:00,7636000000000000.0,2.6,18.2,20.0,55.2,815.2,16
2014-07-16 16:12:00,7398000000000000.0,2.2,109.3,20.0,55.3,815.2,16
2014-07-16 16:14:00,7199000000000000.0,2.0,52.4,20.0,54.7,815.2,16
2014-07-16 16:17:00,6853000000000000.0,2.8,79.8,20.2,54.2,815.1,16
2014-07-16 16:19:00,7298000000000000.0,4.3,38.2,20.6,53.5,815.1,16
2014-07-16 16:21:00,7522000000000000.0,3.3,39.3,20.4,51.7,815.1,16
2014-07-16 16:22:00,7753000000000000.0,3.1,54.5,20.4,51.3,815.1,16
2014-07-16 16:24:00,7342000000000000.0,2.9,61.8,20.3,50.6,815.2,16
2014-07-16 16:45:00,8144000000000000.0,3.5,49.1,19.6,56.2,815.2,16
2014-07-16 16:48:00,7669000000000000.0,3.1,65.2,19.5,56.8,815.2,16
2014-07-16 16:53:00,1.539e+16,4.3,49.0,19.6,58.4,815.2,16
2014-07-16 16:56:00,8986000000000000.0,4.0,36.9,19.3,61.2,815.1,16
2014-07-16 16:58:00,2.134e+16,5.6,38.6,19.2,63.2,815.1,16
2014-07-16 17:36:00,4550000000000000.0,2.0,323.6,18.3,65.6,815.5,17
2014-07-16 17:38:00,5719000000000000.0,3.2,316.3,18.3,65.2,815.5,17
2014-07-16 18:03:00,5924000000000000.0,4.8,54.1,15.6,83.0,815.4,18
2014-07-16 18:04:00,8643000000000000.0,4.0,57.6,15.5,84.9,815.3,18
2014-07-16 18:07:00,1.285e+16,5.2,45.2,15.3,87.4,815.5,18
2014-07-16 18:12:00,1.037e+16,3.2,39.8,14.9,87.8,816.0,18
2014-07-16 18:18:00,9060000000000000.0,3.6,45.8,14.8,89.3,816.0,18
2014-07-16 18:20:00,1.381e+16,4.6,39.1,14.8,90.2,816.0,18
2014-07-16 18:22:00,8908000000000000.0,4.3,30.3,14.8,88.7,816.0,18
2014-07-17 07:14:00,6642000000000000.0,0.7,257.3,13.0,83.3,817.3,7
2014-07-17 07:15:00,5884000000000000.0,0.7,237.2,13.0,83.5,817.3,7
2014-07-17 07:17:00,5306000000000000.0,1.2,287.9,13.1,81.7,817.3,7
2014-07-17 07:19:00,5427000000000000.0,1.3,274.9,13.1,80.3,817.3,7
2014-07-17 07:20:00,5745000000000000.0,1.5,279.8,13.1,82.4,817.3,7
2014-07-17 07:23:00,6233000000000000.0,1.4,297.8,13.1,80.1,817.4,7
2014-07-17 07:26:00,5029000000000000.0,1.0,319.5,13.2,83.6,817.4,7
2014-07-17 07:29:00,5733000000000000.0,1.3,325.6,13.3,78.6,817.4,7
2014-07-17 07:31:00,5137000000000000.0,1.6,316.7,13.3,80.4,817.4,7
2014-07-17 07:32:00,8996000000000000.0,1.5,334.0,13.3,81.7,817.4,7
2014-07-17 07:34:00,1.502e+16,1.5,336.2,13.3,80.0,817.4,7
2014-07-17 07:53:00,7123000000000000.0,1.2,351.8,13.4,80.4,817.5,7
2014-07-17 07:56:00,1.072e+16,1.2,23.7,13.3,81.4,817.5,7
2014-07-17 07:57:00,7491000000000000.0,1.4,355.9,13.3,82.1,817.5,7
2014-07-17 07:59:00,1.009e+16,1.2,31.7,13.3,81.7,817.5,7
2014-07-17 08:00:00,6539000000000000.0,1.0,39.5,13.3,81.4,817.5,8
2014-07-17 08:02:00,7415000000000000.0,1.3,359.9,13.3,83.2,817.5,8
2014-07-17 08:03:00,6821000000000000.0,1.4,6.8,13.3,82.6,817.5,8
2014-07-17 08:05:00,9279000000000000.0,1.0,355.6,13.3,80.7,817.5,8
2014-07-17 08:07:00,1.296e+16,0.4,58.9,13.4,82.5,817.5,8
2014-07-17 08:08:00,1.546e+16,0.9,5.3,13.4,84.7,817.5,8
2014-07-17 08:13:00,1.134e+16,0.4,37.6,13.5,81.1,817.6,8
2014-07-17 08:32:00,7235000000000000.0,1.4,32.4,13.9,84.0,817.5,8
2014-07-17 08:34:00,6856000000000000.0,0.7,76.7,14.0,81.8,817.5,8
2014-07-17 08:39:00,5390000000000000.0,0.6,153.0,14.0,81.5,817.4,8
